"dormId","ratePlan","date","priceValue","priceCurrency","crawledAt"
"404096","135445","2025-10-04","45.00","NZD","2025-10-03 12:49:36"
"404096","569438","2025-10-04","42.75","NZD","2025-10-03 12:49:36"
"131395","135444","2025-10-04","45.00","NZD","2025-10-03 12:49:36"
"131395","569440","2025-10-04","42.75","NZD","2025-10-03 12:49:36"
"131395","135444","2025-10-05","45.00","NZD","2025-10-03 12:49:36"
"131395","569440","2025-10-05","42.75","NZD","2025-10-03 12:49:36"
"404096","135445","2025-10-05","45.00","NZD","2025-10-03 12:49:36"
"404096","569438","2025-10-05","42.75","NZD","2025-10-03 12:49:36"
"131395","135444","2025-10-06","45.00","NZD","2025-10-03 12:49:37"
"131395","569440","2025-10-06","42.75","NZD","2025-10-03 12:49:37"
"404096","135445","2025-10-06","45.00","NZD","2025-10-03 12:49:37"
"404096","569438","2025-10-06","42.75","NZD","2025-10-03 12:49:37"
"131395","135444","2025-10-07","45.00","NZD","2025-10-03 12:49:37"
"131395","569440","2025-10-07","42.75","NZD","2025-10-03 12:49:37"
"404096","135445","2025-10-07","45.00","NZD","2025-10-03 12:49:37"
"404096","569438","2025-10-07","42.75","NZD","2025-10-03 12:49:37"
"131395","135444","2025-10-08","45.00","NZD","2025-10-03 12:49:38"
"131395","569440","2025-10-08","42.75","NZD","2025-10-03 12:49:38"
"404096","135445","2025-10-08","45.00","NZD","2025-10-03 12:49:38"
"404096","569438","2025-10-08","42.75","NZD","2025-10-03 12:49:38"
"404096","135445","2025-10-09","45.00","NZD","2025-10-03 12:49:38"
"404096","569438","2025-10-09","42.75","NZD","2025-10-03 12:49:38"
"131395","135444","2025-10-09","45.00","NZD","2025-10-03 12:49:38"
"131395","569440","2025-10-09","42.75","NZD","2025-10-03 12:49:38"
"131395","135444","2025-10-10","45.00","NZD","2025-10-03 12:49:39"
"131395","569440","2025-10-10","42.75","NZD","2025-10-03 12:49:39"
"404096","135445","2025-10-10","45.00","NZD","2025-10-03 12:49:39"
"404096","569438","2025-10-10","42.75","NZD","2025-10-03 12:49:39"
"131395","135444","2025-10-11","45.00","NZD","2025-10-03 12:49:39"
"131395","569440","2025-10-11","42.75","NZD","2025-10-03 12:49:39"
"404096","135445","2025-10-11","45.00","NZD","2025-10-03 12:49:39"
"404096","569438","2025-10-11","42.75","NZD","2025-10-03 12:49:39"
"131395","135444","2025-10-12","45.00","NZD","2025-10-03 12:49:40"
"131395","569440","2025-10-12","42.75","NZD","2025-10-03 12:49:40"
"404096","135445","2025-10-12","45.00","NZD","2025-10-03 12:49:40"
"404096","569438","2025-10-12","42.75","NZD","2025-10-03 12:49:40"
"131395","135444","2025-10-13","40.00","NZD","2025-10-03 12:49:40"
"131395","569440","2025-10-13","38.00","NZD","2025-10-03 12:49:40"
"404096","135445","2025-10-13","40.00","NZD","2025-10-03 12:49:40"
"404096","569438","2025-10-13","38.00","NZD","2025-10-03 12:49:40"
"131395","135444","2025-10-14","40.00","NZD","2025-10-03 12:49:41"
"131395","569440","2025-10-14","38.00","NZD","2025-10-03 12:49:41"
"404096","135445","2025-10-14","40.00","NZD","2025-10-03 12:49:41"
"404096","569438","2025-10-14","38.00","NZD","2025-10-03 12:49:41"
"131395","135444","2025-10-15","40.00","NZD","2025-10-03 12:49:41"
"131395","569440","2025-10-15","38.00","NZD","2025-10-03 12:49:41"
"404096","135445","2025-10-15","40.00","NZD","2025-10-03 12:49:41"
"404096","569438","2025-10-15","38.00","NZD","2025-10-03 12:49:41"
"131395","135444","2025-10-16","40.00","NZD","2025-10-03 12:49:41"
"131395","569440","2025-10-16","38.00","NZD","2025-10-03 12:49:41"
"404096","135445","2025-10-16","40.00","NZD","2025-10-03 12:49:41"
"404096","569438","2025-10-16","38.00","NZD","2025-10-03 12:49:41"
"131395","135444","2025-10-17","40.00","NZD","2025-10-03 12:49:42"
"131395","569440","2025-10-17","38.00","NZD","2025-10-03 12:49:42"
"404096","135445","2025-10-17","40.00","NZD","2025-10-03 12:49:42"
"404096","569438","2025-10-17","38.00","NZD","2025-10-03 12:49:42"
"131395","135444","2025-10-18","40.00","NZD","2025-10-03 12:49:42"
"131395","569440","2025-10-18","38.00","NZD","2025-10-03 12:49:42"
"404096","135445","2025-10-18","40.00","NZD","2025-10-03 12:49:42"
"404096","569438","2025-10-18","38.00","NZD","2025-10-03 12:49:42"
"131395","135444","2025-10-19","40.00","NZD","2025-10-03 12:49:43"
"131395","569440","2025-10-19","38.00","NZD","2025-10-03 12:49:43"
"404096","135445","2025-10-19","40.00","NZD","2025-10-03 12:49:43"
"404096","569438","2025-10-19","38.00","NZD","2025-10-03 12:49:43"
"131395","135444","2025-10-20","40.00","NZD","2025-10-03 12:49:43"
"131395","569440","2025-10-20","38.00","NZD","2025-10-03 12:49:43"
"404096","135445","2025-10-20","40.00","NZD","2025-10-03 12:49:43"
"404096","569438","2025-10-20","38.00","NZD","2025-10-03 12:49:43"
"131395","135444","2025-10-21","40.00","NZD","2025-10-03 12:49:44"
"131395","569440","2025-10-21","38.00","NZD","2025-10-03 12:49:44"
"404096","135445","2025-10-21","40.00","NZD","2025-10-03 12:49:44"
"404096","569438","2025-10-21","38.00","NZD","2025-10-03 12:49:44"
"131395","135444","2025-10-22","40.00","NZD","2025-10-03 12:49:44"
