"dormId","ratePlan","date","priceValue","priceCurrency","crawledAt"
"2002301","2003561","2025-10-31","42.00","NZD","2025-10-03 13:43:55"
"2002302","2003562","2025-10-31","45.00","NZD","2025-10-03 13:43:55"
"2002303","2003563","2025-10-31","46.00","NZD","2025-10-03 13:43:55"
"2002301","2003561","2025-11-01","42.00","NZD","2025-10-03 13:43:56"
"2002302","2003562","2025-11-01","45.00","NZD","2025-10-03 13:43:56"
"2002303","2003563","2025-11-01","46.00","NZD","2025-10-03 13:43:56"
"2002301","2003561","2025-11-02","42.00","NZD","2025-10-03 13:43:56"
"2002302","2003562","2025-11-02","45.00","NZD","2025-10-03 13:43:56"
"2002303","2003563","2025-11-02","46.00","NZD","2025-10-03 13:43:56"
"2002301","2003561","2025-11-03","42.00","NZD","2025-10-03 13:43:56"
"2002302","2003562","2025-11-03","45.00","NZD","2025-10-03 13:43:56"
"2002303","2003563","2025-11-03","46.00","NZD","2025-10-03 13:43:56"
"2002301","2003561","2025-11-04","42.00","NZD","2025-10-03 13:43:57"
"2002302","2003562","2025-11-04","45.00","NZD","2025-10-03 13:43:57"
"2002303","2003563","2025-11-04","46.00","NZD","2025-10-03 13:43:57"
"2002301","2003561","2025-11-05","42.00","NZD","2025-10-03 13:43:57"
"2002302","2003562","2025-11-05","45.00","NZD","2025-10-03 13:43:57"
"2002303","2003563","2025-11-05","46.00","NZD","2025-10-03 13:43:57"
"2002301","2003561","2025-11-06","42.00","NZD","2025-10-03 13:43:58"
"2002302","2003562","2025-11-06","45.00","NZD","2025-10-03 13:43:58"
"2002303","2003563","2025-11-06","46.00","NZD","2025-10-03 13:43:58"
"2002301","2003561","2025-11-07","42.00","NZD","2025-10-03 13:43:58"
"2002302","2003562","2025-11-07","45.00","NZD","2025-10-03 13:43:58"
"2002303","2003563","2025-11-07","46.00","NZD","2025-10-03 13:43:58"
"2002301","2003561","2025-11-08","42.00","NZD","2025-10-03 13:43:59"
