"dormId","ratePlan","date","priceValue","priceCurrency","crawledAt"
"664457","339222","2025-10-04","38.00","NZD","2025-10-03 12:00:05"
"664458","339223","2025-10-04","40.00","NZD","2025-10-03 12:00:05"
"664459","339224","2025-10-04","41.00","NZD","2025-10-03 12:00:05"
"664457","339222","2025-10-05","38.00","NZD","2025-10-03 12:00:06"
"664458","339223","2025-10-05","40.00","NZD","2025-10-03 12:00:06"
"664459","339224","2025-10-05","41.00","NZD","2025-10-03 12:00:06"
"664457","339222","2025-10-06","38.00","NZD","2025-10-03 12:00:06"
"664458","339223","2025-10-06","40.00","NZD","2025-10-03 12:00:06"
"664459","339224","2025-10-06","41.00","NZD","2025-10-03 12:00:06"
"664457","339222","2025-10-07","38.00","NZD","2025-10-03 12:00:07"
"664458","339223","2025-10-07","40.00","NZD","2025-10-03 12:00:07"
"664459","339224","2025-10-07","41.00","NZD","2025-10-03 12:00:07"
"664457","339222","2025-10-08","38.00","NZD","2025-10-03 12:00:07"
"664458","339223","2025-10-08","40.00","NZD","2025-10-03 12:00:07"
"664459","339224","2025-10-08","41.00","NZD","2025-10-03 12:00:07"
"664457","339222","2025-10-09","38.00","NZD","2025-10-03 12:00:08"
"664458","339223","2025-10-09","40.00","NZD","2025-10-03 12:00:08"
"664459","339224","2025-10-09","41.00","NZD","2025-10-03 12:00:08"
"664457","339222","2025-10-10","38.00","NZD","2025-10-03 12:00:08"
"664458","339223","2025-10-10","40.00","NZD","2025-10-03 12:00:08"
"664459","339224","2025-10-10","41.00","NZD","2025-10-03 12:00:08"
"664457","339222","2025-10-11","38.00","NZD","2025-10-03 12:00:08"
"664458","339223","2025-10-11","40.00","NZD","2025-10-03 12:00:08"
"664459","339224","2025-10-11","41.00","NZD","2025-10-03 12:00:08"
"664457","339222","2025-10-12","38.00","NZD","2025-10-03 12:00:09"
"664458","339223","2025-10-12","40.00","NZD","2025-10-03 12:00:09"
"664459","339224","2025-10-12","41.00","NZD","2025-10-03 12:00:09"
"664457","339222","2025-10-13","40.00","NZD","2025-10-03 12:00:10"
"664458","339223","2025-10-13","45.00","NZD","2025-10-03 12:00:10"
"664459","339224","2025-10-13","46.00","NZD","2025-10-03 12:00:10"
"664457","339222","2025-10-14","40.00","NZD","2025-10-03 12:00:10"
"664458","339223","2025-10-14","45.00","NZD","2025-10-03 12:00:10"
"664459","339224","2025-10-14","46.00","NZD","2025-10-03 12:00:10"
"664457","339222","2025-10-15","40.00","NZD","2025-10-03 12:00:11"
"664458","339223","2025-10-15","45.00","NZD","2025-10-03 12:00:11"
"664459","339224","2025-10-15","46.00","NZD","2025-10-03 12:00:11"
"664457","339222","2025-10-16","40.00","NZD","2025-10-03 12:00:11"
"664458","339223","2025-10-16","45.00","NZD","2025-10-03 12:00:11"
"664459","339224","2025-10-16","46.00","NZD","2025-10-03 12:00:11"
"664457","339222","2025-10-17","40.00","NZD","2025-10-03 12:00:12"
"664458","339223","2025-10-17","48.00","NZD","2025-10-03 12:00:12"
"664459","339224","2025-10-17","49.00","NZD","2025-10-03 12:00:12"
"664457","339222","2025-10-18","40.00","NZD","2025-10-03 12:00:12"
"664458","339223","2025-10-18","48.00","NZD","2025-10-03 12:00:12"
"664459","339224","2025-10-18","49.00","NZD","2025-10-03 12:00:12"
"664457","339222","2025-10-19","41.00","NZD","2025-10-03 12:00:13"
"664458","339223","2025-10-19","45.00","NZD","2025-10-03 12:00:13"
"664459","339224","2025-10-19","46.00","NZD","2025-10-03 12:00:13"
"664457","339222","2025-10-20","41.00","NZD","2025-10-03 12:00:13"
"664458","339223","2025-10-20","45.00","NZD","2025-10-03 12:00:13"
"664459","339224","2025-10-20","46.00","NZD","2025-10-03 12:00:13"
"664457","339222","2025-10-21","41.00","NZD","2025-10-03 12:00:14"
"664458","339223","2025-10-21","45.00","NZD","2025-10-03 12:00:14"
"664459","339224","2025-10-21","46.00","NZD","2025-10-03 12:00:14"
"664457","339222","2025-10-22","41.00","NZD","2025-10-03 12:00:14"
"664458","339223","2025-10-22","45.00","NZD","2025-10-03 12:00:14"
"664459","339224","2025-10-22","46.00","NZD","2025-10-03 12:00:14"
"664457","339222","2025-10-23","41.00","NZD","2025-10-03 12:00:15"
"664458","339223","2025-10-23","45.00","NZD","2025-10-03 12:00:15"
"664459","339224","2025-10-23","46.00","NZD","2025-10-03 12:00:15"
"664457","339222","2025-10-24","43.00","NZD","2025-10-03 12:00:15"
"664458","339223","2025-10-24","48.00","NZD","2025-10-03 12:00:15"
"664459","339224","2025-10-24","49.00","NZD","2025-10-03 12:00:15"
"664457","339222","2025-10-25","43.00","NZD","2025-10-03 12:00:16"
"664458","339223","2025-10-25","48.00","NZD","2025-10-03 12:00:16"
"664459","339224","2025-10-25","49.00","NZD","2025-10-03 12:00:16"
"664457","339222","2025-10-26","41.00","NZD","2025-10-03 12:00:16"
"664458","339223","2025-10-26","45.00","NZD","2025-10-03 12:00:16"
"664459","339224","2025-10-26","46.00","NZD","2025-10-03 12:00:16"
"664457","339222","2025-10-27","41.00","NZD","2025-10-03 12:00:17"
"664458","339223","2025-10-27","45.00","NZD","2025-10-03 12:00:17"
"664459","339224","2025-10-27","46.00","NZD","2025-10-03 12:00:17"
"664457","339222","2025-10-28","41.00","NZD","2025-10-03 12:00:17"
"664458","339223","2025-10-28","45.00","NZD","2025-10-03 12:00:17"
"664459","339224","2025-10-28","46.00","NZD","2025-10-03 12:00:17"
"664457","339222","2025-10-29","41.00","NZD","2025-10-03 12:00:17"
"664458","339223","2025-10-29","45.00","NZD","2025-10-03 12:00:17"
"664459","339224","2025-10-29","46.00","NZD","2025-10-03 12:00:17"
"664457","339222","2025-10-30","41.00","NZD","2025-10-03 12:00:18"
"664458","339223","2025-10-30","45.00","NZD","2025-10-03 12:00:18"
"664459","339224","2025-10-30","46.00","NZD","2025-10-03 12:00:18"
"664457","339222","2025-10-31","43.00","NZD","2025-10-03 12:00:18"
"664458","339223","2025-10-31","48.00","NZD","2025-10-03 12:00:18"
"664459","339224","2025-10-31","49.00","NZD","2025-10-03 12:00:18"
"664457","339222","2025-11-01","43.00","NZD","2025-10-03 12:00:19"
"664458","339223","2025-11-01","48.00","NZD","2025-10-03 12:00:19"
"664459","339224","2025-11-01","49.00","NZD","2025-10-03 12:00:19"
"664457","339222","2025-11-02","41.00","NZD","2025-10-03 12:00:19"
"664458","339223","2025-11-02","45.00","NZD","2025-10-03 12:00:19"
"664459","339224","2025-11-02","46.00","NZD","2025-10-03 12:00:19"
"664457","339222","2025-11-03","41.00","NZD","2025-10-03 12:00:20"
"664458","339223","2025-11-03","45.00","NZD","2025-10-03 12:00:20"
"664459","339224","2025-11-03","46.00","NZD","2025-10-03 12:00:20"
"664457","339222","2025-11-04","41.00","NZD","2025-10-03 12:00:20"
"664458","339223","2025-11-04","45.00","NZD","2025-10-03 12:00:20"
"664459","339224","2025-11-04","46.00","NZD","2025-10-03 12:00:20"
"664457","339222","2025-11-05","41.00","NZD","2025-10-03 12:00:21"
"664458","339223","2025-11-05","45.00","NZD","2025-10-03 12:00:21"
"664459","339224","2025-11-05","46.00","NZD","2025-10-03 12:00:21"
"664457","339222","2025-11-06","41.00","NZD","2025-10-03 12:00:21"
"664458","339223","2025-11-06","45.00","NZD","2025-10-03 12:00:21"
"664459","339224","2025-11-06","46.00","NZD","2025-10-03 12:00:21"
"664457","339222","2025-11-07","43.00","NZD","2025-10-03 12:00:22"
"664458","339223","2025-11-07","48.00","NZD","2025-10-03 12:00:22"
"664459","339224","2025-11-07","49.00","NZD","2025-10-03 12:00:22"
"664457","339222","2025-11-08","43.00","NZD","2025-10-03 12:00:22"
"664458","339223","2025-11-08","48.00","NZD","2025-10-03 12:00:22"
"664459","339224","2025-11-08","49.00","NZD","2025-10-03 12:00:22"
"664457","339222","2025-11-09","41.00","NZD","2025-10-03 12:00:23"
"664458","339223","2025-11-09","45.00","NZD","2025-10-03 12:00:23"
"664459","339224","2025-11-09","46.00","NZD","2025-10-03 12:00:23"
"664457","339222","2025-11-10","41.00","NZD","2025-10-03 12:00:23"
"664458","339223","2025-11-10","45.00","NZD","2025-10-03 12:00:23"
"664459","339224","2025-11-10","46.00","NZD","2025-10-03 12:00:23"
"664457","339222","2025-11-11","41.00","NZD","2025-10-03 12:00:24"
"664458","339223","2025-11-11","45.00","NZD","2025-10-03 12:00:24"
"664459","339224","2025-11-11","46.00","NZD","2025-10-03 12:00:24"
"664457","339222","2025-11-12","41.00","NZD","2025-10-03 12:00:24"
"664458","339223","2025-11-12","45.00","NZD","2025-10-03 12:00:24"
"664459","339224","2025-11-12","46.00","NZD","2025-10-03 12:00:24"
"664457","339222","2025-11-13","41.00","NZD","2025-10-03 12:00:25"
"664458","339223","2025-11-13","45.00","NZD","2025-10-03 12:00:25"
"664459","339224","2025-11-13","46.00","NZD","2025-10-03 12:00:25"
"664457","339222","2025-11-14","43.00","NZD","2025-10-03 12:00:25"
"664458","339223","2025-11-14","48.00","NZD","2025-10-03 12:00:25"
"664459","339224","2025-11-14","49.00","NZD","2025-10-03 12:00:25"
"664457","339222","2025-11-15","43.00","NZD","2025-10-03 12:00:26"
"664458","339223","2025-11-15","48.00","NZD","2025-10-03 12:00:26"
"664459","339224","2025-11-15","49.00","NZD","2025-10-03 12:00:26"
"664457","339222","2025-11-16","41.00","NZD","2025-10-03 12:00:26"
"664458","339223","2025-11-16","45.00","NZD","2025-10-03 12:00:26"
"664459","339224","2025-11-16","46.00","NZD","2025-10-03 12:00:26"
"664457","339222","2025-11-17","41.00","NZD","2025-10-03 12:00:27"
"664458","339223","2025-11-17","45.00","NZD","2025-10-03 12:00:27"
"664459","339224","2025-11-17","46.00","NZD","2025-10-03 12:00:27"
"664457","339222","2025-11-18","41.00","NZD","2025-10-03 12:00:27"
"664458","339223","2025-11-18","45.00","NZD","2025-10-03 12:00:27"
"664459","339224","2025-11-18","46.00","NZD","2025-10-03 12:00:27"
"664457","339222","2025-11-19","64.00","NZD","2025-10-03 12:00:28"
"664459","339224","2025-11-19","71.00","NZD","2025-10-03 12:00:28"
"664457","339222","2025-11-20","41.00","NZD","2025-10-03 12:00:28"
"664458","339223","2025-11-20","45.00","NZD","2025-10-03 12:00:28"
"664459","339224","2025-11-20","46.00","NZD","2025-10-03 12:00:28"
"664457","339222","2025-11-21","43.00","NZD","2025-10-03 12:00:29"
"664458","339223","2025-11-21","48.00","NZD","2025-10-03 12:00:29"
"664459","339224","2025-11-21","49.00","NZD","2025-10-03 12:00:29"
"664457","339222","2025-11-22","43.00","NZD","2025-10-03 12:00:30"
"664458","339223","2025-11-22","48.00","NZD","2025-10-03 12:00:30"
"664459","339224","2025-11-22","49.00","NZD","2025-10-03 12:00:30"
"664457","339222","2025-11-23","41.00","NZD","2025-10-03 12:00:31"
"664458","339223","2025-11-23","45.00","NZD","2025-10-03 12:00:31"
"664459","339224","2025-11-23","46.00","NZD","2025-10-03 12:00:31"
"664457","339222","2025-11-24","41.00","NZD","2025-10-03 12:00:31"
"664458","339223","2025-11-24","45.00","NZD","2025-10-03 12:00:31"
"664459","339224","2025-11-24","46.00","NZD","2025-10-03 12:00:31"
"664457","339222","2025-11-25","41.00","NZD","2025-10-03 12:00:32"
"664458","339223","2025-11-25","45.00","NZD","2025-10-03 12:00:32"
"664459","339224","2025-11-25","46.00","NZD","2025-10-03 12:00:32"
"664457","339222","2025-11-26","41.00","NZD","2025-10-03 12:00:32"
"664458","339223","2025-11-26","45.00","NZD","2025-10-03 12:00:32"
"664459","339224","2025-11-26","46.00","NZD","2025-10-03 12:00:32"
"664457","339222","2025-11-27","41.00","NZD","2025-10-03 12:00:33"
"664458","339223","2025-11-27","45.00","NZD","2025-10-03 12:00:33"
"664459","339224","2025-11-27","46.00","NZD","2025-10-03 12:00:33"
"664457","339222","2025-11-28","43.00","NZD","2025-10-03 12:00:33"
"664458","339223","2025-11-28","48.00","NZD","2025-10-03 12:00:33"
"664459","339224","2025-11-28","49.00","NZD","2025-10-03 12:00:33"
"664457","339222","2025-11-29","43.00","NZD","2025-10-03 12:00:34"
"664458","339223","2025-11-29","48.00","NZD","2025-10-03 12:00:34"
"664459","339224","2025-11-29","49.00","NZD","2025-10-03 12:00:34"
"664457","339222","2025-11-30","41.00","NZD","2025-10-03 12:00:34"
"664458","339223","2025-11-30","45.00","NZD","2025-10-03 12:00:34"
"664459","339224","2025-11-30","46.00","NZD","2025-10-03 12:00:34"
"664457","339222","2025-12-01","41.00","NZD","2025-10-03 12:00:35"
"664458","339223","2025-12-01","45.00","NZD","2025-10-03 12:00:35"
"664459","339224","2025-12-01","46.00","NZD","2025-10-03 12:00:35"
"664457","339222","2025-12-02","44.00","NZD","2025-10-03 12:00:35"
"664458","339223","2025-12-02","48.00","NZD","2025-10-03 12:00:35"
"664459","339224","2025-12-02","50.00","NZD","2025-10-03 12:00:35"
"664457","339222","2025-12-03","41.00","NZD","2025-10-03 12:00:36"
"664458","339223","2025-12-03","45.00","NZD","2025-10-03 12:00:36"
"664459","339224","2025-12-03","46.00","NZD","2025-10-03 12:00:36"
"664457","339222","2025-12-04","41.00","NZD","2025-10-03 12:00:36"
"664458","339223","2025-12-04","45.00","NZD","2025-10-03 12:00:36"
"664459","339224","2025-12-04","46.00","NZD","2025-10-03 12:00:36"
"664457","339222","2025-12-05","43.00","NZD","2025-10-03 12:00:37"
"664458","339223","2025-12-05","48.00","NZD","2025-10-03 12:00:37"
"664459","339224","2025-12-05","49.00","NZD","2025-10-03 12:00:37"
"664457","339222","2025-12-06","43.00","NZD","2025-10-03 12:00:37"
"664458","339223","2025-12-06","48.00","NZD","2025-10-03 12:00:37"
"664459","339224","2025-12-06","49.00","NZD","2025-10-03 12:00:37"
"664457","339222","2025-12-07","41.00","NZD","2025-10-03 12:00:38"
"664458","339223","2025-12-07","45.00","NZD","2025-10-03 12:00:38"
"664459","339224","2025-12-07","46.00","NZD","2025-10-03 12:00:38"
"664457","339222","2025-12-08","41.00","NZD","2025-10-03 12:00:38"
"664458","339223","2025-12-08","45.00","NZD","2025-10-03 12:00:38"
"664459","339224","2025-12-08","46.00","NZD","2025-10-03 12:00:38"
