"dormId","ratePlan","date","priceValue","priceCurrency","crawledAt"
"250718","131332","2025-10-04","44.00","NZD","2025-10-03 12:42:26"
"636689","300783","2025-10-04","44.00","NZD","2025-10-03 12:42:26"
"548510","131338","2025-10-04","49.50","NZD","2025-10-03 12:42:26"
"636688","300782","2025-10-04","52.80","NZD","2025-10-03 12:42:26"
"250718","131332","2025-10-05","44.00","NZD","2025-10-03 12:42:27"
"636689","300783","2025-10-05","44.00","NZD","2025-10-03 12:42:27"
"548510","131338","2025-10-05","49.50","NZD","2025-10-03 12:42:27"
"636688","300782","2025-10-05","52.80","NZD","2025-10-03 12:42:27"
"636689","300783","2025-10-06","44.00","NZD","2025-10-03 12:42:27"
"250718","131332","2025-10-06","44.00","NZD","2025-10-03 12:42:27"
"548510","131338","2025-10-06","49.50","NZD","2025-10-03 12:42:27"
"636688","300782","2025-10-06","52.80","NZD","2025-10-03 12:42:27"
"250719","131333","2025-10-06","55.00","NZD","2025-10-03 12:42:27"
"250718","131332","2025-10-07","44.00","NZD","2025-10-03 12:42:28"
"636689","300783","2025-10-07","44.00","NZD","2025-10-03 12:42:28"
"548510","131338","2025-10-07","49.50","NZD","2025-10-03 12:42:28"
"250719","131333","2025-10-07","55.00","NZD","2025-10-03 12:42:28"
"636689","300783","2025-10-08","44.00","NZD","2025-10-03 12:42:28"
"250718","131332","2025-10-08","44.00","NZD","2025-10-03 12:42:28"
"548510","131338","2025-10-08","49.50","NZD","2025-10-03 12:42:28"
"636688","300782","2025-10-08","52.80","NZD","2025-10-03 12:42:28"
"250719","131333","2025-10-08","55.00","NZD","2025-10-03 12:42:28"
"636689","300783","2025-10-09","44.00","NZD","2025-10-03 12:42:29"
"250718","131332","2025-10-09","44.00","NZD","2025-10-03 12:42:29"
"548510","131338","2025-10-09","49.50","NZD","2025-10-03 12:42:29"
"636688","300782","2025-10-09","52.80","NZD","2025-10-03 12:42:29"
"250719","131333","2025-10-09","55.00","NZD","2025-10-03 12:42:29"
"636689","300783","2025-10-10","44.00","NZD","2025-10-03 12:42:29"
"250718","131332","2025-10-10","44.00","NZD","2025-10-03 12:42:29"
"548510","131338","2025-10-10","49.50","NZD","2025-10-03 12:42:29"
"636688","300782","2025-10-10","52.80","NZD","2025-10-03 12:42:29"
"250719","131333","2025-10-10","55.00","NZD","2025-10-03 12:42:29"
"636689","300783","2025-10-11","44.00","NZD","2025-10-03 12:42:30"
"250718","131332","2025-10-11","44.00","NZD","2025-10-03 12:42:30"
"548510","131338","2025-10-11","49.50","NZD","2025-10-03 12:42:30"
"636688","300782","2025-10-11","52.80","NZD","2025-10-03 12:42:30"
"250719","131333","2025-10-11","55.00","NZD","2025-10-03 12:42:30"
"250718","131332","2025-10-12","44.00","NZD","2025-10-03 12:42:30"
"636689","300783","2025-10-12","44.00","NZD","2025-10-03 12:42:30"
"548510","131338","2025-10-12","49.50","NZD","2025-10-03 12:42:30"
"250719","131333","2025-10-12","55.00","NZD","2025-10-03 12:42:30"
"636689","300783","2025-10-13","44.00","NZD","2025-10-03 12:42:30"
"250718","131332","2025-10-13","44.00","NZD","2025-10-03 12:42:30"
"548510","131338","2025-10-13","49.50","NZD","2025-10-03 12:42:30"
"636688","300782","2025-10-13","52.80","NZD","2025-10-03 12:42:30"
"250719","131333","2025-10-13","55.00","NZD","2025-10-03 12:42:30"
"636689","300783","2025-10-14","44.00","NZD","2025-10-03 12:42:31"
"250718","131332","2025-10-14","44.00","NZD","2025-10-03 12:42:31"
