"dormId","ratePlan","date","priceValue","priceCurrency","crawledAt"
"911133","744492","2025-10-04","36.00","NZD","2025-10-03 12:09:33"
"906979","737318","2025-10-04","36.00","NZD","2025-10-03 12:09:33"
"911133","744492","2025-10-05","36.00","NZD","2025-10-03 12:09:33"
"906979","737318","2025-10-05","36.00","NZD","2025-10-03 12:09:33"
"911133","744492","2025-10-06","36.00","NZD","2025-10-03 12:09:35"
"906979","737318","2025-10-06","36.00","NZD","2025-10-03 12:09:35"
"911133","744492","2025-10-07","36.00","NZD","2025-10-03 12:09:36"
"906979","737318","2025-10-07","36.00","NZD","2025-10-03 12:09:36"
"911133","744492","2025-10-08","36.00","NZD","2025-10-03 12:09:36"
"906979","737318","2025-10-08","36.00","NZD","2025-10-03 12:09:36"
"911133","744492","2025-10-09","36.00","NZD","2025-10-03 12:09:37"
"906979","737318","2025-10-09","36.00","NZD","2025-10-03 12:09:37"
"906979","737318","2025-10-10","36.00","NZD","2025-10-03 12:09:37"
"906979","737318","2025-10-11","36.00","NZD","2025-10-03 12:09:38"
"906979","737318","2025-10-12","36.00","NZD","2025-10-03 12:09:38"
"911133","744492","2025-10-12","38.00","NZD","2025-10-03 12:09:38"
"906979","737318","2025-10-13","36.00","NZD","2025-10-03 12:09:39"
"911133","744492","2025-10-13","38.00","NZD","2025-10-03 12:09:39"
"906979","737318","2025-10-14","36.00","NZD","2025-10-03 12:09:39"
"911133","744492","2025-10-14","38.00","NZD","2025-10-03 12:09:39"
"911133","744492","2025-10-15","38.00","NZD","2025-10-03 12:09:40"
"906979","737318","2025-10-15","38.00","NZD","2025-10-03 12:09:40"
"911133","744492","2025-10-16","38.00","NZD","2025-10-03 12:09:40"
"906979","737318","2025-10-16","38.00","NZD","2025-10-03 12:09:40"
"906979","737318","2025-10-17","38.00","NZD","2025-10-03 12:09:41"
"906979","737318","2025-10-18","38.00","NZD","2025-10-03 12:09:41"
"911133","744492","2025-10-19","38.00","NZD","2025-10-03 12:09:42"
"906979","737318","2025-10-19","38.00","NZD","2025-10-03 12:09:42"
"911133","744492","2025-10-20","38.00","NZD","2025-10-03 12:09:42"
"906979","737318","2025-10-20","38.00","NZD","2025-10-03 12:09:42"
"911133","744492","2025-10-21","38.00","NZD","2025-10-03 12:09:43"
"906979","737318","2025-10-21","38.00","NZD","2025-10-03 12:09:43"
"911133","744492","2025-10-22","38.00","NZD","2025-10-03 12:09:44"
"906979","737318","2025-10-22","38.00","NZD","2025-10-03 12:09:44"
"911133","744492","2025-10-23","38.00","NZD","2025-10-03 12:09:44"
"906979","737318","2025-10-23","38.00","NZD","2025-10-03 12:09:44"
"911133","744492","2025-10-24","38.00","NZD","2025-10-03 12:09:44"
"906979","737318","2025-10-24","38.00","NZD","2025-10-03 12:09:44"
"911133","744492","2025-10-25","38.00","NZD","2025-10-03 12:09:45"
"906979","737318","2025-10-25","38.00","NZD","2025-10-03 12:09:45"
"911133","744492","2025-10-26","38.00","NZD","2025-10-03 12:09:46"
"906979","737318","2025-10-26","38.00","NZD","2025-10-03 12:09:46"
"911133","744492","2025-10-27","38.00","NZD","2025-10-03 12:09:46"
"906979","737318","2025-10-27","38.00","NZD","2025-10-03 12:09:46"
"911133","744492","2025-10-28","38.00","NZD","2025-10-03 12:09:47"
"906979","737318","2025-10-28","38.00","NZD","2025-10-03 12:09:47"
"911133","744492","2025-10-29","38.00","NZD","2025-10-03 12:09:47"
"906979","737318","2025-10-29","38.00","NZD","2025-10-03 12:09:47"
"911133","744492","2025-10-30","38.00","NZD","2025-10-03 12:09:48"
"906979","737318","2025-10-30","38.00","NZD","2025-10-03 12:09:48"
"911133","744492","2025-11-02","38.00","NZD","2025-10-03 12:09:49"
"906979","737318","2025-11-02","38.00","NZD","2025-10-03 12:09:49"
"911133","744492","2025-11-03","38.00","NZD","2025-10-03 12:09:50"
"906979","737318","2025-11-03","38.00","NZD","2025-10-03 12:09:50"
"911133","744492","2025-11-04","38.00","NZD","2025-10-03 12:09:50"
"906979","737318","2025-11-04","38.00","NZD","2025-10-03 12:09:50"
"911133","744492","2025-11-05","38.00","NZD","2025-10-03 12:09:51"
"906979","737318","2025-11-05","38.00","NZD","2025-10-03 12:09:51"
"911133","744492","2025-11-06","38.00","NZD","2025-10-03 12:09:52"
"906979","737318","2025-11-06","38.00","NZD","2025-10-03 12:09:52"
"911133","744492","2025-11-09","38.00","NZD","2025-10-03 12:09:53"
"906979","737318","2025-11-09","38.00","NZD","2025-10-03 12:09:53"
"911133","744492","2025-11-10","38.00","NZD","2025-10-03 12:09:53"
"906979","737318","2025-11-10","38.00","NZD","2025-10-03 12:09:53"
"911133","744492","2025-11-11","38.00","NZD","2025-10-03 12:09:54"
"906979","737318","2025-11-11","38.00","NZD","2025-10-03 12:09:54"
"911133","744492","2025-11-12","38.00","NZD","2025-10-03 12:09:54"
"906979","737318","2025-11-12","38.00","NZD","2025-10-03 12:09:54"
"911133","744492","2025-11-13","38.00","NZD","2025-10-03 12:09:55"
"906979","737318","2025-11-13","38.00","NZD","2025-10-03 12:09:55"
"911133","744492","2025-11-16","38.00","NZD","2025-10-03 12:09:56"
"906979","737318","2025-11-16","38.00","NZD","2025-10-03 12:09:56"
"911133","744492","2025-11-17","38.00","NZD","2025-10-03 12:09:57"
"906979","737318","2025-11-17","38.00","NZD","2025-10-03 12:09:57"
"911133","744492","2025-11-18","38.00","NZD","2025-10-03 12:09:57"
"906979","737318","2025-11-18","38.00","NZD","2025-10-03 12:09:57"
"911133","744492","2025-11-19","38.00","NZD","2025-10-03 12:09:58"
"906979","737318","2025-11-19","38.00","NZD","2025-10-03 12:09:58"
"911133","744492","2025-11-20","38.00","NZD","2025-10-03 12:09:58"
"906979","737318","2025-11-20","38.00","NZD","2025-10-03 12:09:58"
"911133","744492","2025-11-25","38.00","NZD","2025-10-03 12:10:01"
"906979","737318","2025-11-25","38.00","NZD","2025-10-03 12:10:01"
"911133","744492","2025-11-26","38.00","NZD","2025-10-03 12:10:01"
"906979","737318","2025-11-26","38.00","NZD","2025-10-03 12:10:02"
"911133","744492","2025-11-27","38.00","NZD","2025-10-03 12:10:02"
"906979","737318","2025-11-27","38.00","NZD","2025-10-03 12:10:02"
"911133","744492","2025-11-30","38.00","NZD","2025-10-03 12:10:03"
"906979","737318","2025-11-30","38.00","NZD","2025-10-03 12:10:03"
"911133","744492","2025-12-01","38.00","NZD","2025-10-03 12:10:04"
"906979","737318","2025-12-01","38.00","NZD","2025-10-03 12:10:04"
"911133","744492","2025-12-02","38.00","NZD","2025-10-03 12:10:04"
"906979","737318","2025-12-02","38.00","NZD","2025-10-03 12:10:04"
"906979","737318","2025-12-04","38.00","NZD","2025-10-03 12:10:05"
"911133","744492","2025-12-07","38.00","NZD","2025-10-03 12:10:07"
"906979","737318","2025-12-07","38.00","NZD","2025-10-03 12:10:07"
"911133","744492","2025-12-08","38.00","NZD","2025-10-03 12:10:07"
"906979","737318","2025-12-08","38.00","NZD","2025-10-03 12:10:07"
"911133","744492","2025-12-09","38.00","NZD","2025-10-03 12:10:08"
"906979","737318","2025-12-09","38.00","NZD","2025-10-03 12:10:08"
"911133","744492","2025-12-10","38.00","NZD","2025-10-03 12:10:08"
"906979","737318","2025-12-10","38.00","NZD","2025-10-03 12:10:08"
"906979","737318","2025-12-11","38.00","NZD","2025-10-03 12:10:08"
"911133","744492","2025-12-11","38.00","NZD","2025-10-03 12:10:08"
"911133","744492","2025-12-16","38.00","NZD","2025-10-03 12:10:11"
"906979","737318","2025-12-16","38.00","NZD","2025-10-03 12:10:11"
"911133","744492","2025-12-17","38.00","NZD","2025-10-03 12:10:14"
"906979","737318","2025-12-17","38.00","NZD","2025-10-03 12:10:14"
"911133","744492","2025-12-18","38.00","NZD","2025-10-03 12:10:14"
"906979","737318","2025-12-18","38.00","NZD","2025-10-03 12:10:14"
"906979","737318","2025-12-19","38.00","NZD","2025-10-03 12:10:15"
"906979","737318","2025-12-20","38.00","NZD","2025-10-03 12:10:16"
"911133","744492","2025-12-21","38.00","NZD","2025-10-03 12:10:16"
"906979","737318","2025-12-21","38.00","NZD","2025-10-03 12:10:16"
"911133","744492","2025-12-22","38.00","NZD","2025-10-03 12:10:17"
"906979","737318","2025-12-22","38.00","NZD","2025-10-03 12:10:17"
"906979","737318","2025-12-23","38.00","NZD","2025-10-03 12:10:18"
"911133","744492","2025-12-23","38.00","NZD","2025-10-03 12:10:18"
"911133","744492","2025-12-24","38.00","NZD","2025-10-03 12:10:18"
"906979","737318","2025-12-24","38.00","NZD","2025-10-03 12:10:18"
"911133","744492","2025-12-25","38.00","NZD","2025-10-03 12:10:19"
"906979","737318","2025-12-25","38.00","NZD","2025-10-03 12:10:19"
"911133","744492","2025-10-05","36.00","NZD","2025-10-04 13:24:55"
"906979","737318","2025-10-05","36.00","NZD","2025-10-04 13:24:55"
"911133","744492","2025-10-06","36.00","NZD","2025-10-04 13:24:56"
"906979","737318","2025-10-06","36.00","NZD","2025-10-04 13:24:56"
"911133","744492","2025-10-07","36.00","NZD","2025-10-04 13:24:56"
"906979","737318","2025-10-07","36.00","NZD","2025-10-04 13:24:56"
"911133","744492","2025-10-08","36.00","NZD","2025-10-04 13:24:57"
"906979","737318","2025-10-08","36.00","NZD","2025-10-04 13:24:57"
"911133","744492","2025-10-09","36.00","NZD","2025-10-04 13:24:57"
"906979","737318","2025-10-09","36.00","NZD","2025-10-04 13:24:57"
"906979","737318","2025-10-10","36.00","NZD","2025-10-04 13:24:57"
"906979","737318","2025-10-11","36.00","NZD","2025-10-04 13:24:58"
"906979","737318","2025-10-12","36.00","NZD","2025-10-04 13:24:58"
"911133","744492","2025-10-12","38.00","NZD","2025-10-04 13:24:58"
"906979","737318","2025-10-13","36.00","NZD","2025-10-04 13:24:59"
"911133","744492","2025-10-13","38.00","NZD","2025-10-04 13:24:59"
"906979","737318","2025-10-14","36.00","NZD","2025-10-04 13:24:59"
"911133","744492","2025-10-14","38.00","NZD","2025-10-04 13:24:59"
"911133","744492","2025-10-15","38.00","NZD","2025-10-04 13:25:00"
"906979","737318","2025-10-15","38.00","NZD","2025-10-04 13:25:00"
"911133","744492","2025-10-16","38.00","NZD","2025-10-04 13:25:00"
"906979","737318","2025-10-16","38.00","NZD","2025-10-04 13:25:00"
"906979","737318","2025-10-17","38.00","NZD","2025-10-04 13:25:01"
"906979","737318","2025-10-18","38.00","NZD","2025-10-04 13:25:01"
"911133","744492","2025-10-19","38.00","NZD","2025-10-04 13:25:02"
"906979","737318","2025-10-19","38.00","NZD","2025-10-04 13:25:02"
"911133","744492","2025-10-20","38.00","NZD","2025-10-04 13:25:02"
"906979","737318","2025-10-20","38.00","NZD","2025-10-04 13:25:02"
"911133","744492","2025-10-21","38.00","NZD","2025-10-04 13:25:03"
"906979","737318","2025-10-21","38.00","NZD","2025-10-04 13:25:03"
"911133","744492","2025-10-22","38.00","NZD","2025-10-04 13:25:03"
"906979","737318","2025-10-22","38.00","NZD","2025-10-04 13:25:03"
"911133","744492","2025-10-23","38.00","NZD","2025-10-04 13:25:04"
"906979","737318","2025-10-23","38.00","NZD","2025-10-04 13:25:04"
"911133","744492","2025-10-24","38.00","NZD","2025-10-04 13:25:04"
"906979","737318","2025-10-24","38.00","NZD","2025-10-04 13:25:04"
"911133","744492","2025-10-25","38.00","NZD","2025-10-04 13:25:05"
"906979","737318","2025-10-25","38.00","NZD","2025-10-04 13:25:05"
"911133","744492","2025-10-26","38.00","NZD","2025-10-04 13:25:05"
"906979","737318","2025-10-26","38.00","NZD","2025-10-04 13:25:05"
